,text,labels
174,우리제발나중에헤어지지말자나는너가너무좋은데잃을까봐갖기싫었다그러니이제서로잃어버리지않고평생같이하자,0
175,있을때잘하라는말이이젠뭔지알겠더라마주칠때마다미안했다고고마웠다고말하고싶은데너의차가운표정을보면그말조차도못하겠어그때의우리표정우리감정우리생각모두다추억으로남겨두자후회하지않을게나,0
176,그리워하니추억이되더라많이그리워하세요슬픔의심해면까지들여다보고올라와야잊을수있어요,0
177,서툴고격렬하게날것의감정을당신께모두쏟아부어버려서그만한민폐도없었는데끝까지꾸준히한결같이때되면뜨는보름달이항상둥글듯이닿을수도없는데갈망하게돼서항상죄송하고감사했어요보름달을닮고싶었던흰눈도녹지않으,0
178,내첫연애를너라는좋은사람과하게되어서너무행복하고감사했어여전히떠올리면너와는행복한것들밖에기억이나질않아그만큼너가좋은사람이었던것같아그동안의일들은상처가아니라모두행복한추억들로남길수있을거같아,0
179,나만너한테버림받았다고생각햇는데너도나한테버림받은거더라내가이런노래들로널떠올릴때너도한번쯤은날떠올리겟지이젠가끔이렇게들추어보는추억으로남겨두고너의말대로나를위해살아볼께너는남을위해한번살아,0
180,지나간일을되돌아보기보다앞으로걸어갈길만바라보길그래도지나간길을항상함께해줘서고마웠습니다,0
181,나한번이라도그리워해주라나너무힘들다진짜,0
182,순간의그리움에의존하여살게되었고나는그것을추억이라고부르기로했다,0
183,한여름밤에꿈이었다생각하고넘어가고싶다짧았지만강렬했다모든건진심이었기에우리가연이라면언젠가다시만나고싶다,0
184,그때의우리가그리워수많은내어리석음이너무후회되는밤보내야하는걸아는데참보내고싶지않다인생에번뿐인행운중하나였는데난왜몰랐을까,0
185,처음본영화에희열을느꼈다면그감정을잘기억해두자괜히한번더보려다가기억이바뀌지않도록,0
186,과거로두기엔너무아름다운추억추억으로두기엔다가올두려운미래미래를걱정하기엔바쁜나의현재우리모두지나간일은추억으로남겨요그리워하지말고웃으며보냅시다,0
187,너에게이별통보를받은지얼마되지않았을땐내가뭐가부족했을까뭘못해줬을까줘도줘도더주고싶어서다준거밖에없다생각하고정말원망많이했는데그래도계속그리워했어지금의난좀살만한가봐매일같이너와같이했,0
188,사랑이란게이렇게아픈건지몰랐지내가끝내자고말했지만아쉬운감정이든다절대후회스럽고원망하지는않아그냥나는의지할수있는사랑을하고싶었을뿐인데잘가내첫사랑나에게사랑을알려줘서고마워너로인해더나은내가,0
189,다들전연인들을추억하는데저만첫사랑을추억하나봐요몇년이흘렀지만아직도문득문득생각이나네요가장순수했을때처음으로사랑이란감정을알려준사람이라그럴까요차마내마음을전하진못했지만그때그사람이있어서더,0
190,너무많이좋아했고그런너에게내가많이부족한사람이라생각되었고그래서인가먼저이별을말한사람은내가되었네네가남기고간추억이참많아너는나뿐만아니라많은사람들에게좋은추억을남겨주는특별한능력이있는것같아그런,0
191,그리움은어쩌면내기억에너의모습이아름답기때문일수도있어하지만되돌릴수없기에그만내안에서사라져줘부탁이야,0
192,차라리너라는사람을몰랐더라면,0
193,그리워하지말고예쁘고소중한추억으로꼭남겨두자더나은사람이되어서그때가되면또다시꺼내보자추억은추억이기에아름다운것이다,0
194,인생은결국사랑으로완성되는것같다,0
195,처음부터모르는사이였다면이렇게힘들진않았을텐데,0
196,이렇게하루하루가지나다보면언젠가는추억으로남겨질걸난알아우리둘다더좋은사람을만날수있을거라는것도알아난그래서그게두려운거야날계속그리워해줘내가널그리워하지않을수있을때까지제발시간이그,0
197,우리가함께한시간을어떻게추억따위로덮을수있겠어,0
198,추억에서감정을빼면기억이다이말이참씁쓸한거같다ㅜㅜ,0
199,이젠너를사랑하는게아닌너와의추억을사랑하는건가봐,0
200,작은추억이라도남겨줘서고마워,0
201,너가너무소중했고너와했던시간들이너무좋았어서기억하고싶지않아그래도그동안우리가행복했던시간들은추억으로남길게사랑했고미안했어영원히보지말자,0
202,전남친생각나서힘들었는데제가찼거든요이기적이지만해어지자고할때내가너한테너무못해줬다좋은사람만나라는말로끝까지좋은사람으로남고싶어서핑계만늘어놓았어요그리고년좀되지않아어쩌다연락이닿았은데아직도,0
203,우린이미끝난사인데넌왜아직날사랑할때의그때그눈빛으로쳐다봐모를거라고생각했나내가그런니눈빛을얼마나사랑했는데,0
204,연인이였던인연은끊어졌지만당신이어디서든잘지내고좋은일들이가득하길진심으로바래요지난인연이지만이런노래들을듣게되거나함께갔던장소를다시찾게됐을때이렇게잠시나마당신이생각나고같이지냈던시간들이,0
205,언젠간꼭다시만나자,0
206,너무너무보고싶어너의아픔을못알아준거너무미안해오보였으면좋겠다고얼마나생각했는지거기에선부디행복했으면좋겠어내인생에나타나줘서고맙고너무미안해빈아,0
207,처음엔되게가벼웠는데그게과연좋아하던마음이였을까근데믿지도않는타로에우리운명이다신이루어질수없는사랑이더라두번째로널다시사랑하기시작했을때부터문제였어널너무진심으로좋아했거든나한테마음,0
208,많이보고싶어요아직떠나보내지못하고있어요절떠올리며과거에갇혀살아가지않는것정도는아는데왜저는자꾸그추억속에사는지아직도저를그렇게사랑할거라고생각하는지참어이가없죠제가사랑받는기분을,0
209,이제는다시보지도들을수도없는너무달콤한것들너무쓰고매일이힘들어서모두잊고싶지만그럼에도너무예뻤고행복했어서후회만하며한심하게미련만뚝뚝남는다그때를다시영화처럼이라도돌려보고싶어그때,0
210,그리움을쫒아온모든순간들이이제는그리운순간들로남았고그순간들마저그리워하며난이순간을또그리움으로지새고있다,0
211,그리워말고추억으로남겨두라는게나는잘안돼그래도전에비하면많이괜찮아진거같아전이였으면니가여자생겼다는말에하루종일울기만했을거같은데이젠뭐별생각없어내가그리워하고마음에품어두는건지금의너도아니고,0
212,너를어떻게잊어곧벚꽃필텐데또그곳을지나면너부터생각나울컥하겠지언제쯤울컥하는마음이사라질까안사라졌음하면서도빨리사라졌음좋겠어너도지나가다가날보면가끔은그리워했음좋겠다나도더이상욕심내지,0
213,나자신보다더사랑했던사람헤어진지년반이넘었지만아마평생잊을순없을거같다내첫사랑넌너무착하고좋은사람이니앞으로좋은일만있을거야나에게너무행복한추억을만들어줘서고마워,0
214,내첫사랑인널잊어버리기엔우리의시간이남들보다길었고그렇다고기억하기엔내가아프다항상밝기만하던우리라는영화에갑자기찾아온마음변화가생기고그로인해이별이라는결과를만든우리는지금우리를만든이별이란것을,0
215,우리의시간은멈춰있는줄알았는데자꾸만나를앞질러가서나의앞에나타난다그렇게혼자이시간에남아멀리가는너를지켜보는게너를향한나의마지막사랑이다,0
216,우리가연애를한것도아니고잠깐의썸이었지만나는언제부터였는지도모를정도로오래오빠좋아했어물론지금도,0
217,내찬란했던학창시절너덕이였다너덕에빛났다우린이제너무많이커버렸다책임질것이너무많아졌고세상은힘겹다서로놓아주어야할때가왔다내학창시절을빛내줘서고맙다이제각자할일하자,0
218,잘지내행복해야해,0
219,좋은사람인걸알아서더보고싶네나헤어지고정말많이힘들었어누군가를진심으로좋아해본게처음이라그래서다시돌아갈생각은없어딱좋은사람좋은추억으로너를묻어둘래고마웠고아프지말고항상행복해야돼,0
220,추억으로남기기엔너무나아름다워서더서글퍼지는시간이네요,0
221,넌내가미련이많다고했다하지만난잘모르겠어내가너를또다시잡아서얻는게무엇인지그리고너는나를잡게된다면얻는게무엇일까그저끝난이야기에종이를덧대어더엉망이되어버리는건아닐까,0
